cod_ibge,municipio,regional_idr,reg_idr_nome,meso_idr,ano,vbp_reais,producao_ton,area_ha
4125209,São Jorge d'Oeste,23,Dois Vizinhos,Sudoeste,2012,141785695,255106,16488
4125308,São Jorge do Ivaí,11,Maringá,Noroeste,2012,182528826,338204,56263
4125357,São Jorge do Patrocínio,09,Umuarama,Noroeste,2012,50607661,103213,4054
4125407,São José da Boa Vista,14,Santo Antonio da Platina,Norte,2012,156266651,262737,32762
4125456,São José das Palmeiras,18,Toledo,Oeste,2012,69120511,200139,6854
4125506,São José dos Pinhais,02,Curitiba,Metropolitana e Litoral,2012,296318056,346354,15991
4125555,São Manoel do Paraná,22,Cianorte,Noroeste,2012,98921766,143497,6033
4125605,São Mateus do Sul,03,União da Vitória,Centro Sul,2012,257883992,349938,53407
4125704,São Miguel do Iguaçu,17,Cascavel,Oeste,2012,310591563,447425,94977
4125753,São Pedro do Iguaçu,18,Toledo,Oeste,2012,107785701,168994,23344
4125803,São Pedro do Ivaí,06,Ivaiporã,Norte,2012,72797504,722103,26231
4125902,São Pedro do Paraná,10,Paranavaí,Noroeste,2012,36372316,49858,1036
4126009,São Sebastião da Amoreira,13,Cornélio Procópio,Norte,2012,100199628,321397,29489
4126108,São Tomé,22,Cianorte,Noroeste,2012,83484442,807950,14235
4126207,Sapopema,13,Cornélio Procópio,Norte,2012,38666818,25028,3852
4126256,Sarandi,11,Maringá,Noroeste,2012,44666621,58789,12986
4126272,Saudade do Iguaçu,15,Pato Branco,Sudoeste,2012,60519352,161378,4375
4126306,Sengés,04,Ponta Grossa,Centro Sul,2012,162426236,100745,134802
4126355,Serranópolis do Iguaçu,17,Cascavel,Oeste,2012,150458610,261542,24032
4126405,Sertaneja,13,Cornélio Procópio,Norte,2012,158472068,287450,67512
4126504,Sertanópolis,12,Londrina,Norte,2012,182797392,242550,55314
4126603,Siqueira Campos,14,Santo Antonio da Platina,Norte,2012,250725578,227826,12476
4126652,Sulina,15,Pato Branco,Sudoeste,2012,100312668,273277,8783
4126678,Tamarana,12,Londrina,Norte,2012,189749019,242813,47416
4126702,Tamboara,10,Paranavaí,Noroeste,2012,49841711,393474,6995
4126801,Tapejara,22,Cianorte,Noroeste,2012,131871747,1368879,25682
4126900,Tapira,09,Umuarama,Noroeste,2012,73425323,389512,6979
4127007,Teixeira Soares,07,Irati,Centro Sul,2012,249599809,438424,61801
4127106,Telêmaco Borba,04,Ponta Grossa,Centro Sul,2012,245722937,14338,132709
4127205,Terra Boa,19,Campo Mourão,Oeste,2012,169330398,598853,36831
4127304,Terra Rica,10,Paranavaí,Noroeste,2012,113584099,736479,13969
4127403,Terra Roxa,18,Toledo,Oeste,2012,231321278,471482,105746
4127502,Tibagi,04,Ponta Grossa,Centro Sul,2012,595628566,967632,218092
4127601,Tijucas do Sul,02,Curitiba,Metropolitana e Litoral,2012,89570881,71858,19164
4127700,Toledo,18,Toledo,Oeste,2012,1105186645,1351309,136186
4127809,Tomazina,14,Santo Antonio da Platina,Norte,2012,130451756,153660,16105
4127858,Três Barras do Paraná,17,Cascavel,Oeste,2012,212351888,347777,28213
4127882,Tunas do Paraná,02,Curitiba,Metropolitana e Litoral,2012,75569945,10078,32103
4127908,Tuneiras do Oeste,22,Cianorte,Noroeste,2012,122710703,819455,29254
4127957,Tupãssi,18,Toledo,Oeste,2012,187970378,258219,47885
4127965,Turvo,05,Guarapuava,Centro,2012,88929627,139364,25311
4128005,Ubiratã,19,Campo Mourão,Oeste,2012,345276466,474253,105075
4128104,Umuarama,09,Umuarama,Noroeste,2012,246186388,1227662,24377
4128203,União da Vitória,03,União da Vitória,Centro Sul,2012,73411883,175806,18191
4128302,Uniflor,11,Maringá,Noroeste,2012,32793156,158938,5612
4128401,Uraí,13,Cornélio Procópio,Norte,2012,76925465,131484,24636
4128500,Wenceslau Braz,14,Santo Antonio da Platina,Norte,2012,182318554,208667,29965
4128534,Ventania,04,Ponta Grossa,Centro Sul,2012,134866251,220055,75715
4128559,Vera Cruz do Oeste,17,Cascavel,Oeste,2012,144551547,287599,35973
4128609,Verê,16,Francisco Beltrão,Sudoeste,2012,197926559,245814,29050
4128625,Alto Paraíso,09,Umuarama,Noroeste,2012,99627338,130092,3237
4128633,Doutor Ulysses,02,Curitiba,Metropolitana e Litoral,2012,99850907,72102,40985
4128658,Virmond,21,Laranjeiras do Sul,Centro,2012,50052334,88934,11821
4128708,Vitorino,15,Pato Branco,Sudoeste,2012,109845209,201782,35316
4128807,Xambrê,09,Umuarama,Noroeste,2012,57051259,193175,3086
4100103,Abatiá,13,Cornélio Procópio,Norte,2013,59185338,117148,15756
4100202,Adrianópolis,02,Curitiba,Metropolitana e Litoral,2013,103800157,81932,27684
4100301,Agudos do Sul,02,Curitiba,Metropolitana e Litoral,2013,76629793,57396,14111
4100400,Almirante Tamandaré,02,Curitiba,Metropolitana e Litoral,2013,52782245,39854,3898
4100459,Altamira do Paraná,19,Campo Mourão,Oeste,2013,47963375,30256,2456
4100509,Altônia,09,Umuarama,Noroeste,2013,129109401,150995,9521
4100608,Alto Paraná,10,Paranavaí,Noroeste,2013,161805365,429888,9475
4100707,Alto Piquiri,09,Umuarama,Noroeste,2013,138819689,458149,50777
4100806,Alvorada do Sul,12,Londrina,Norte,2013,136724129,221432,42112
4100905,Amaporã,10,Paranavaí,Noroeste,2013,76986161,552136,10489
4101002,Ampére,16,Francisco Beltrão,Sudoeste,2013,176227671,222008,16505
4101051,Anahy,17,Cascavel,Oeste,2013,107272756,195764,15876
4101101,Andirá,13,Cornélio Procópio,Norte,2013,114670349,510671,32026
4101150,Ângulo,11,Maringá,Noroeste,2013,85442321,108962,13044
4101200,Antonina,01,Paranaguá,Metropolitana e Litoral,2013,15502724,14514,825
4101309,Antônio Olinto,03,União da Vitória,Centro Sul,2013,172455364,139282,31197
4101408,Apucarana,20,Apucarana,Norte,2013,246750759,167361,36221
4101507,Arapongas,20,Apucarana,Norte,2013,242853589,220017,37863
4101606,Arapoti,04,Ponta Grossa,Centro Sul,2013,451221610,602474,90137
4101655,Arapuã,06,Ivaiporã,Norte,2013,96477712,134723,24135
4101705,Araruna,19,Campo Mourão,Oeste,2013,286247380,414697,55086
4101804,Araucária,02,Curitiba,Metropolitana e Litoral,2013,234786768,296953,31070
4101853,Ariranha do Ivaí,06,Ivaiporã,Norte,2013,83293872,113633,20663
4101903,Assaí,13,Cornélio Procópio,Norte,2013,149358520,218997,48846
4102000,Assis Chateaubriand,18,Toledo,Oeste,2013,712651378,886671,149715
4102109,Astorga,11,Maringá,Noroeste,2013,277664004,488495,43505
4102208,Atalaia,11,Maringá,Noroeste,2013,64807485,162252,12677
4102307,Balsa Nova,02,Curitiba,Metropolitana e Litoral,2013,91417366,89298,18175
4102406,Bandeirantes,13,Cornélio Procópio,Norte,2013,158916992,843031,39251
4102505,Barbosa Ferraz,19,Campo Mourão,Oeste,2013,104785761,153432,25090
4102604,Barracão,16,Francisco Beltrão,Sudoeste,2013,88775549,155987,8694
4102703,Barra do Jacaré,14,Santo Antonio da Platina,Norte,2013,99633180,468863,15572
4102752,Bela Vista da Caroba,16,Francisco Beltrão,Sudoeste,2013,63867399,109539,9703
4102802,Bela Vista do Paraíso,12,Londrina,Norte,2013,96548381,135362,32468
4102901,Bituruna,03,União da Vitória,Centro Sul,2013,182598833,200143,32552
4103008,Boa Esperança,19,Campo Mourão,Oeste,2013,141707360,210372,52904
4103024,Boa Esperança do Iguaçu,23,Dois Vizinhos,Sudoeste,2013,84788697,99248,7899
4103040,Boa Ventura de São Roque,05,Pitanga,Centro,2013,107499848,128765,27156
4103057,Boa Vista da Aparecida,17,Cascavel,Oeste,2013,89068374,125782,9706
4103107,Bocaiúva do Sul,02,Curitiba,Metropolitana e Litoral,2013,89050254,54288,19818
4103156,Bom Jesus do Sul,16,Francisco Beltrão,Sudoeste,2013,75349222,142245,10227
4103206,Bom Sucesso,20,Apucarana,Norte,2013,108080811,818649,15629
4103222,Bom Sucesso do Sul,15,Pato Branco,Sudoeste,2013,194729911,172884,31114
4103305,Borrazópolis,06,Ivaiporã,Norte,2013,96650564,98147,26565
4103354,Braganey,17,Cascavel,Oeste,2013,155829146,222601,37792
4103370,Brasilândia do Sul,09,Umuarama,Noroeste,2013,102071579,176270,38565
4103404,Cafeara,12,Londrina,Norte,2013,59066945,573126,11458
4103453,Cafelândia,17,Cascavel,Oeste,2013,367997567,299850,45587
4103479,Cafezal do Sul,09,Umuarama,Noroeste,2013,77819775,308158,12005
4103503,Califórnia,20,Apucarana,Norte,2013,84482757,58869,11889
4103602,Cambará,14,Santo Antonio da Platina,Norte,2013,187419860,1899463,43583
4103701,Cambé,12,Londrina,Norte,2013,225878205,321701,72307
4103800,Cambira,20,Apucarana,Norte,2013,87274286,107459,13111
4103909,Campina da Lagoa,19,Campo Mourão,Oeste,2013,242155523,299847,61368
4103958,Campina do Simão,05,Guarapuava,Centro,2013,87483652,96946,22399
4104006,Campina Grande do Sul,02,Curitiba,Metropolitana e Litoral,2013,22629952,18585,3789
4104055,Campo Bonito,17,Cascavel,Oeste,2013,179795701,359289,41288
4104105,Campo do Tenente,02,Curitiba,Metropolitana e Litoral,2013,138604952,81735,21298
4104204,Campo Largo,02,Curitiba,Metropolitana e Litoral,2013,173756647,187411,32044
4104253,Campo Magro,02,Curitiba,Metropolitana e Litoral,2013,53617453,55149,7052
4104303,Campo Mourão,19,Campo Mourão,Oeste,2013,291078663,351345,79654
4104402,Cândido de Abreu,06,Pitanga,Centro,2013,215560502,211861,57698
4104428,Candói,05,Guarapuava,Centro,2013,347795317,479032,88438
4104451,Cantagalo,05,Guarapuava,Centro,2013,108018175,143892,30453
4104501,Capanema,16,Francisco Beltrão,Sudoeste,2013,282202422,350350,38406
4104600,Capitão Leônidas Marques,17,Cascavel,Oeste,2013,195942361,310363,22508
4104659,Carambeí,04,Ponta Grossa,Centro Sul,2013,483094661,682077,60305
4104709,Carlópolis,14,Santo Antonio da Platina,Norte,2013,173132723,175985,20885
4104808,Cascavel,17,Cascavel,Oeste,2013,1376444178,1672676,218690
4104907,Castro,04,Ponta Grossa,Centro Sul,2013,1350651490,1746422,187926
4105003,Catanduvas,17,Cascavel,Oeste,2013,292146282,542340,45222
4105102,Centenário do Sul,12,Londrina,Norte,2013,111326909,564392,21002
4105201,Cerro Azul,02,Curitiba,Metropolitana e Litoral,2013,241792451,214414,61681
4105300,Céu Azul,17,Cascavel,Oeste,2013,310215259,423622,51796
4105409,Chopinzinho,15,Pato Branco,Sudoeste,2013,300148036,465360,55114
4105508,Cianorte,22,Cianorte,Noroeste,2013,420882001,1330788,37453
4105607,Cidade Gaúcha,22,Cianorte,Noroeste,2013,88992609,611567,10940
4105706,Clevelândia,15,Pato Branco,Sudoeste,2013,191406938,298762,55692
4105805,Colombo,02,Curitiba,Metropolitana e Litoral,2013,243174016,136047,6183
4105904,Colorado,11,Maringá,Noroeste,2013,131195895,1518579,18359
4106001,Congonhinhas,13,Cornélio Procópio,Norte,2013,112952960,350576,28893
4106100,Conselheiro Mairinck,14,Santo Antonio da Platina,Norte,2013,70212531,99408,8663
4106209,Contenda,02,Curitiba,Metropolitana e Litoral,2013,136215930,169513,17729
4106308,Corbélia,17,Cascavel,Oeste,2013,385637962,482817,82548
4106407,Cornélio Procópio,13,Cornélio Procópio,Norte,2013,190735667,414399,61551
4106456,Coronel Domingos Soares,15,Pato Branco,Sudoeste,2013,133012936,237776,38280
4106506,Coronel Vivida,15,Pato Branco,Sudoeste,2013,233746489,390844,49889
4106555,Corumbataí do Sul,19,Campo Mourão,Oeste,2013,45564474,35268,7067
4106571,Cruzeiro do Iguaçu,23,Dois Vizinhos,Sudoeste,2013,152119406,156895,8401
4106605,Cruzeiro do Oeste,09,Umuarama,Noroeste,2013,165456731,1162149,27442
4106704,Cruzeiro do Sul,10,Paranavaí,Noroeste,2013,123272573,615380,15854
4106803,Cruz Machado,03,União da Vitória,Centro Sul,2013,320273657,368735,61256
4106852,Cruzmaltina,06,Ivaiporã,Norte,2013,82532991,78372,13590
4106902,Curitiba,02,Curitiba,Metropolitana e Litoral,2013,9486812,4090,226
4107009,Curiúva,14,Santo Antonio da Platina,Norte,2013,168431768,186547,26952
4107108,Diamante do Norte,10,Paranavaí,Noroeste,2013,49207814,69242,2758
4107124,Diamante do Sul,21,Laranjeiras do Sul,Centro,2013,57206563,51020,5239
4107157,Diamante d'Oeste,17,Cascavel,Oeste,2013,95435283,181678,12904
4107207,Dois Vizinhos,23,Dois Vizinhos,Sudoeste,2013,709454605,479462,35320
4107256,Douradina,09,Umuarama,Noroeste,2013,79774518,393947,8625
4107306,Doutor Camargo,11,Maringá,Noroeste,2013,62560356,86860,19079
4107405,Enéas Marques,16,Francisco Beltrão,Sudoeste,2013,235587050,355402,10778
4107504,Engenheiro Beltrão,19,Campo Mourão,Oeste,2013,180389059,866585,58860
4107520,Esperança Nova,09,Umuarama,Noroeste,2013,49841378,52219,1640
4107538,Entre Rios do Oeste,18,Toledo,Oeste,2013,182420399,284764,11566
4107546,Espigão Alto do Iguaçu,21,Laranjeiras do Sul,Centro,2013,100796932,114728,16351
4107553,Farol,19,Campo Mourão,Oeste,2013,124520430,154010,38933
4107603,Faxinal,06,Ivaiporã,Norte,2013,137505450,155184,25650
4107652,Fazenda Rio Grande,02,Curitiba,Metropolitana e Litoral,2013,38860106,26774,3222
4107702,Fênix,19,Campo Mourão,Oeste,2013,100435767,360665,30322
4107736,Fernandes Pinheiro,07,Irati,Centro Sul,2013,177165496,179417,29580
4107751,Figueira,14,Santo Antonio da Platina,Norte,2013,32072604,23028,3846
4107801,Floraí,11,Maringá,Noroeste,2013,114887043,357262,23892
4107850,Flor da Serra do Sul,16,Francisco Beltrão,Sudoeste,2013,112596496,162198,15799
4107900,Floresta,11,Maringá,Noroeste,2013,78126317,157535,25189
4108007,Florestópolis,12,Londrina,Norte,2013,89967638,682675,22283
4108106,Flórida,11,Maringá,Noroeste,2013,27122678,44857,4546
4108205,Formosa do Oeste,18,Toledo,Oeste,2013,226780340,206164,27490
4108304,Foz do Iguaçu,17,Cascavel,Oeste,2013,90663090,140105,22453
4108320,Francisco Alves,09,Umuarama,Noroeste,2013,138190580,186593,32984
4108403,Francisco Beltrão,16,Francisco Beltrão,Sudoeste,2013,684760264,683337,42137
4108452,Foz do Jordão,05,Guarapuava,Centro,2013,57237757,83198,18188
4108502,General Carneiro,03,União da Vitória,Centro Sul,2013,259818659,204158,31963
4108551,Godoy Moreira,06,Ivaiporã,Norte,2013,37043500,31054,7019
4108601,Goioerê,19,Campo Mourão,Oeste,2013,198253717,309907,57212
4108650,Goioxim,05,Guarapuava,Centro,2013,143152058,162509,37988
4108700,Grandes Rios,06,Ivaiporã,Norte,2013,68612919,49677,9189
4108809,Guaíra,18,Toledo,Oeste,2013,217520024,360913,67369
4108908,Guairaçá,10,Paranavaí,Noroeste,2013,135592211,862505,17766
4108957,Guamiranga,07,Irati,Centro Sul,2013,120198411,124843,17521
4109005,Guapirama,14,Santo Antonio da Platina,Norte,2013,138644307,238063,20955
4109104,Guaporema,22,Cianorte,Noroeste,2013,64534309,610273,8766
4109203,Guaraci,12,Londrina,Norte,2013,158665578,274924,7560
4109302,Guaraniaçu,21,Laranjeiras do Sul,Centro,2013,271083959,332887,32488
4109401,Guarapuava,05,Guarapuava,Centro,2013,727024787,847426,161958
4109500,Guaraqueçaba,01,Paranaguá,Metropolitana e Litoral,2013,30032215,22327,1598
4109609,Guaratuba,01,Paranaguá,Metropolitana e Litoral,2013,101758506,80393,4347
4109658,Honório Serpa,15,Pato Branco,Sudoeste,2013,132439068,234561,31661
4109708,Ibaiti,14,Santo Antonio da Platina,Norte,2013,270414444,795131,34650
4109757,Ibema,17,Cascavel,Oeste,2013,86324859,164461,12854
4109807,Ibiporã,12,Londrina,Norte,2013,138609553,162336,35238
4109906,Icaraíma,09,Umuarama,Noroeste,2013,125127273,808230,17926
4110003,Iguaraçu,11,Maringá,Noroeste,2013,116978397,233461,20826
4110052,Iguatu,17,Cascavel,Oeste,2013,62760259,96375,12766
4110078,Imbaú,04,Ponta Grossa,Centro Sul,2013,35102996,24836,22939
4110102,Imbituva,07,Irati,Centro Sul,2013,283738987,305276,53179
4110201,Inácio Martins,07,Irati,Centro Sul,2013,225097020,137871,52834
4110300,Inajá,10,Paranavaí,Noroeste,2013,36305846,377463,7549
4110409,Indianópolis,22,Cianorte,Noroeste,2013,66071056,273320,5699
4110508,Ipiranga,04,Ponta Grossa,Centro Sul,2013,272902367,255301,66946
4110607,Iporã,09,Umuarama,Noroeste,2013,157900938,240879,35205
4110656,Iracema do Oeste,18,Toledo,Oeste,2013,58460332,69972,14269
4110706,Irati,07,Irati,Centro Sul,2013,360426827,387688,74488
4110805,Iretama,19,Campo Mourão,Oeste,2013,115444729,81761,16418
4110904,Itaguajé,11,Maringá,Noroeste,2013,55200955,349206,6099
4110953,Itaipulândia,17,Cascavel,Oeste,2013,162145070,225432,19689
4111001,Itambaracá,13,Cornélio Procópio,Norte,2013,86049630,486189,25826
4111100,Itambé,11,Maringá,Noroeste,2013,101046075,343319,35112
4111209,Itapejara d'Oeste,15,Pato Branco,Sudoeste,2013,255489834,264827,34138
4111258,Itaperuçu,02,Curitiba,Metropolitana e Litoral,2013,37723149,29846,10966
4111308,Itaúna do Sul,10,Paranavaí,Noroeste,2013,36818742,97824,2753
4111407,Ivaí,04,Ponta Grossa,Centro Sul,2013,146586133,138601,33082
4111506,Ivaiporã,06,Ivaiporã,Norte,2013,126494733,150563,31229
4111555,Ivaté,09,Umuarama,Noroeste,2013,75123211,895460,15503
4111605,Ivatuba,11,Maringá,Noroeste,2013,50985720,85441,16199
4111704,Jaboti,14,Santo Antonio da Platina,Norte,2013,74888427,110549,5234
4111803,Jacarezinho,14,Santo Antonio da Platina,Norte,2013,389675304,2793014,37801
4111902,Jaguapitã,12,Londrina,Norte,2013,241434326,752294,21828
4112009,Jaguariaíva,04,Ponta Grossa,Centro Sul,2013,244780059,190964,84608
4112108,Jandaia do Sul,20,Apucarana,Norte,2013,92273278,272713,10483
4112207,Janiópolis,19,Campo Mourão,Oeste,2013,114264105,159599,43957
4112306,Japira,14,Santo Antonio da Platina,Norte,2013,115864619,94621,10857
4112405,Japurá,22,Cianorte,Noroeste,2013,92224530,234639,17481
4112504,Jardim Alegre,06,Ivaiporã,Norte,2013,104762461,79195,19333
4112603,Jardim Olinda,10,Paranavaí,Noroeste,2013,28397105,218711,6165
4112702,Jataizinho,13,Cornélio Procópio,Norte,2013,52643695,58274,12658
4112751,Jesuítas,18,Toledo,Oeste,2013,208060278,229720,28768
4112801,Joaquim Távora,14,Santo Antonio da Platina,Norte,2013,265735311,130163,6633
4112900,Jundiaí do Sul,14,Santo Antonio da Platina,Norte,2013,90747177,140393,18853
4112959,Juranda,19,Campo Mourão,Oeste,2013,153200863,243832,55612
4113007,Jussara,22,Cianorte,Noroeste,2013,124127152,456605,25728
4113106,Kaloré,20,Apucarana,Norte,2013,57217345,131540,20712
4113205,Lapa,02,Curitiba,Metropolitana e Litoral,2013,559772305,449831,103466
4113254,Laranjal,05,Pitanga,Centro,2013,66367065,76590,4207
4113304,Laranjeiras do Sul,21,Laranjeiras do Sul,Centro,2013,181289184,246541,30757
4113403,Leópolis,13,Cornélio Procópio,Norte,2013,118582565,181729,40044
4113429,Lidianópolis,06,Ivaiporã,Norte,2013,43497247,38798,9702
4113452,Lindoeste,17,Cascavel,Oeste,2013,88221761,153970,11614
4113502,Loanda,10,Paranavaí,Noroeste,2013,120681548,329345,8185
4113601,Lobato,11,Maringá,Noroeste,2013,93358227,846879,17374
4113700,Londrina,12,Londrina,Norte,2013,612436794,563390,111705
4113734,Luiziana,19,Campo Mourão,Oeste,2013,234751873,316508,59298
4113759,Lunardelli,06,Ivaiporã,Norte,2013,42257880,54844,7948
4113809,Lupionópolis,12,Londrina,Norte,2013,41813450,177880,9318
4113908,Mallet,07,Irati,Centro Sul,2013,155678066,217423,36255
4114005,Mamborê,19,Campo Mourão,Oeste,2013,309419447,389934,85399
4114104,Mandaguaçu,11,Maringá,Noroeste,2013,170996778,749498,26719
4114203,Mandaguari,11,Maringá,Noroeste,2013,154446508,152893,10268
4114302,Mandirituba,02,Curitiba,Metropolitana e Litoral,2013,171832648,95775,19218
4114351,Manfrinópolis,16,Francisco Beltrão,Sudoeste,2013,100612204,105609,5188
4114401,Mangueirinha,15,Pato Branco,Sudoeste,2013,255184573,419257,60843
4114500,Manoel Ribas,06,Pitanga,Centro,2013,200902298,330720,43764
4114609,Marechal Cândido Rondon,18,Toledo,Oeste,2013,815186322,1495029,69038
4114708,Maria Helena,09,Umuarama,Noroeste,2013,81895274,232847,5588
4114807,Marialva,11,Maringá,Noroeste,2013,249196831,608618,52286
4114906,Marilândia do Sul,20,Apucarana,Norte,2013,552796281,465969,44912
4115002,Marilena,10,Paranavaí,Noroeste,2013,48543844,245019,5429
4115101,Mariluz,09,Umuarama,Noroeste,2013,114660498,312169,34704
4115200,Maringá,11,Maringá,Noroeste,2013,160055576,310799,48985
4115309,Mariópolis,15,Pato Branco,Sudoeste,2013,138492162,170445,27316
4115358,Maripá,18,Toledo,Oeste,2013,356966643,497536,45376
4115408,Marmeleiro,16,Francisco Beltrão,Sudoeste,2013,257149948,342005,29318
4115457,Marquinho,21,Laranjeiras do Sul,Centro,2013,73079584,77473,9267
4115507,Marumbi,20,Apucarana,Norte,2013,50417099,298973,9330
4115606,Matelândia,17,Cascavel,Oeste,2013,284536724,355408,25483
4115705,Matinhos,01,Paranaguá,Metropolitana e Litoral,2013,5567955,495,51
4115739,Mato Rico,05,Pitanga,Centro,2013,51999292,53204,16719
4115754,Mauá da Serra,20,Apucarana,Norte,2013,69231283,72851,8467
4115804,Medianeira,17,Cascavel,Oeste,2013,278727419,331931,28223
4115853,Mercedes,18,Toledo,Oeste,2013,163592296,254598,17654
